,latitude,longitude
2226,-21.75,-72.0
2227,-21.75,-71.75
2228,-21.75,-71.5
2229,-21.75,-71.25
2230,-21.75,-71.0
2231,-21.75,-70.75
2232,-21.75,-70.5
2233,-21.75,-70.25
2234,-21.5,-73.25
2235,-21.5,-73.0
2236,-21.5,-72.75
2237,-21.5,-72.5
2238,-21.5,-72.25
2239,-21.5,-72.0
2240,-21.5,-71.75
2241,-21.5,-71.5
2242,-21.5,-71.25
2243,-21.5,-71.0
2244,-21.5,-70.75
2245,-21.5,-70.5
2246,-21.5,-70.25
2247,-21.25,-73.25
2248,-21.25,-73.0
2249,-21.25,-72.75
2250,-21.25,-72.5
2251,-21.25,-72.25
2252,-21.25,-72.0
2253,-21.25,-71.75
2254,-21.25,-71.5
2255,-21.25,-71.25
2256,-21.25,-71.0
2257,-21.25,-70.75
2258,-21.25,-70.5
2259,-21.25,-70.25
2260,-21.0,-73.25
2261,-21.0,-73.0
2262,-21.0,-72.75
2263,-21.0,-72.5
2264,-21.0,-72.25
2265,-21.0,-72.0
2266,-21.0,-71.75
2267,-21.0,-71.5
2268,-21.0,-71.25
2269,-21.0,-71.0
2270,-21.0,-70.75
2271,-21.0,-70.5
2272,-20.75,-73.25
2273,-20.75,-73.0
2274,-20.75,-72.75
2275,-20.75,-72.5
2276,-20.75,-72.25
2277,-20.75,-72.0
2278,-20.75,-71.75
2279,-20.75,-71.5
2280,-20.75,-71.25
2281,-20.75,-71.0
2282,-20.75,-70.75
2283,-20.75,-70.5
2284,-20.75,-70.25
2285,-20.5,-73.25
2286,-20.5,-73.0
2287,-20.5,-72.75
2288,-20.5,-72.5
2289,-20.5,-72.25
2290,-20.5,-72.0
2291,-20.5,-71.75
2292,-20.5,-71.5
2293,-20.5,-71.25
2294,-20.5,-71.0
2295,-20.5,-70.75
2296,-20.5,-70.5
2297,-20.5,-70.25
2298,-20.25,-73.25
2299,-20.25,-73.0
2300,-20.25,-72.75
2301,-20.25,-72.5
2302,-20.25,-72.25
2303,-20.25,-72.0
2304,-20.25,-71.75
2305,-20.25,-71.5
2306,-20.25,-71.25
2307,-20.25,-71.0
2308,-20.25,-70.75
2309,-20.25,-70.5
2310,-20.25,-70.25
2311,-20.0,-73.5
2312,-20.0,-73.25
2313,-20.0,-73.0
2314,-20.0,-72.75
2315,-20.0,-72.5
2316,-20.0,-72.25
2317,-20.0,-72.0
2318,-20.0,-71.75
2319,-20.0,-71.5
2320,-20.0,-71.25
2321,-20.0,-71.0
2322,-20.0,-70.75
2323,-20.0,-70.5
2324,-20.0,-70.25
2325,-19.75,-73.75
2326,-19.75,-73.5
2327,-19.75,-73.25
2328,-19.75,-73.0
2329,-19.75,-72.75
2330,-19.75,-72.5
2331,-19.75,-72.25
2332,-19.75,-72.0
2333,-19.75,-71.75
2334,-19.75,-71.5
2335,-19.75,-71.25
2336,-19.75,-71.0
2337,-19.75,-70.75
2338,-19.75,-70.5
2339,-19.75,-70.25
2340,-19.5,-74.0
2341,-19.5,-73.75
2342,-19.5,-73.5
2343,-19.5,-73.25
2344,-19.5,-73.0
2345,-19.5,-72.75
2346,-19.5,-72.5
2347,-19.5,-72.25
2348,-19.5,-72.0
2349,-19.5,-71.75
2350,-19.5,-71.5
2351,-19.5,-71.25
2352,-19.5,-71.0
2353,-19.5,-70.75
2354,-19.5,-70.5
2355,-19.5,-70.25
2356,-19.25,-74.75
2357,-19.25,-74.5
2358,-19.25,-74.25
2359,-19.25,-74.0
2360,-19.25,-73.75
2361,-19.25,-73.5
2362,-19.25,-73.25
2363,-19.25,-73.0
2364,-19.25,-72.75
2365,-19.25,-72.5
2366,-19.25,-72.25
2367,-19.25,-72.0
2368,-19.25,-71.75
2369,-19.25,-71.5
2370,-19.25,-71.25
2371,-19.25,-71.0
2372,-19.25,-70.75
2373,-19.25,-70.5
2374,-19.0,-75.25
2375,-19.0,-75.0
2376,-19.0,-74.75
2377,-19.0,-74.5
2378,-19.0,-74.25
2379,-19.0,-74.0
2380,-19.0,-73.75
2381,-19.0,-73.5
2382,-19.0,-73.25
2383,-19.0,-73.0
2384,-19.0,-72.75
2385,-19.0,-72.5
2386,-19.0,-72.25
2387,-19.0,-72.0
2388,-19.0,-71.75
2389,-19.0,-71.5
2390,-19.0,-71.25
2391,-19.0,-71.0
2392,-19.0,-70.75
2393,-19.0,-70.5
2394,-18.75,-75.75
2395,-18.75,-75.5
2396,-18.75,-75.25
2397,-18.75,-75.0
2398,-18.75,-74.75
2399,-18.75,-74.5
2400,-18.75,-74.25
2401,-18.75,-74.0
2402,-18.75,-73.75
2403,-18.75,-73.5
2404,-18.75,-73.25
2405,-18.75,-73.0
2406,-18.75,-72.75
2407,-18.75,-72.5
2408,-18.75,-72.25
2409,-18.75,-72.0
2410,-18.75,-71.75
2411,-18.75,-71.5
2412,-18.75,-71.25
2413,-18.75,-71.0
2414,-18.75,-70.75
2415,-18.75,-70.5
2416,-18.5,-76.0
2417,-18.5,-75.75
2418,-18.5,-75.5
2419,-18.5,-75.25
2420,-18.5,-75.0
2421,-18.5,-74.75
2422,-18.5,-74.5
2423,-18.5,-74.25
2424,-18.5,-74.0
2425,-18.5,-73.75
2426,-18.5,-73.5
2427,-18.5,-73.25
2428,-18.5,-73.0
2429,-18.5,-72.75
2430,-18.5,-72.5
2431,-18.5,-72.25
2432,-18.5,-72.0
2433,-18.5,-71.75
2434,-18.5,-71.5
2435,-18.5,-71.25
2436,-18.5,-71.0
2437,-18.5,-70.75
2438,-18.5,-70.5
2439,-18.25,-76.5
2440,-18.25,-76.25
2441,-18.25,-76.0
2442,-18.25,-75.75
2443,-18.25,-75.5
2444,-18.25,-75.25
2445,-18.25,-75.0
2446,-18.25,-74.75
2447,-18.25,-74.5
2448,-18.25,-74.25
2449,-18.25,-74.0
2450,-18.25,-73.75
2451,-18.25,-73.5
2452,-18.25,-73.25
2453,-18.25,-73.0
2454,-18.25,-72.75
2455,-18.25,-72.5
2456,-18.25,-72.25
2457,-18.25,-72.0
2458,-18.25,-71.75
2459,-18.25,-71.5
2460,-18.25,-71.25
2461,-18.25,-71.0
2462,-18.25,-70.75
2463,-18.25,-70.5
2464,-18.0,-77.0
2465,-18.0,-76.75
2466,-18.0,-76.5
2467,-18.0,-76.25
2468,-18.0,-76.0
2469,-18.0,-75.75
2470,-18.0,-75.5
2471,-18.0,-75.25
2472,-18.0,-75.0
2473,-18.0,-74.75
2474,-18.0,-74.5
2475,-18.0,-74.25
2476,-18.0,-74.0
2477,-18.0,-73.75
2478,-18.0,-73.5
2479,-18.0,-73.25
2480,-18.0,-73.0
2481,-18.0,-72.75
2482,-18.0,-72.5
2483,-18.0,-72.25
2484,-18.0,-72.0
2485,-18.0,-71.75
2486,-18.0,-71.5
2487,-18.0,-71.25
2488,-18.0,-71.0
2489,-17.75,-77.25
2490,-17.75,-77.0
2491,-17.75,-76.75
2492,-17.75,-76.5
2493,-17.75,-76.25
2494,-17.75,-76.0
2495,-17.75,-75.75
2496,-17.75,-75.5
2497,-17.75,-75.25
2498,-17.75,-75.0
2499,-17.75,-74.75
2500,-17.75,-74.5
2501,-17.75,-74.25
2502,-17.75,-74.0
2503,-17.75,-73.75
2504,-17.75,-73.5
2505,-17.75,-73.25
2506,-17.75,-73.0
2507,-17.75,-72.75
2508,-17.75,-72.5
2509,-17.75,-72.25
2510,-17.75,-72.0
2511,-17.75,-71.75
2512,-17.75,-71.5
2513,-17.5,-77.5
2514,-17.5,-77.25
2515,-17.5,-77.0
2516,-17.5,-76.75
2517,-17.5,-76.5
2518,-17.5,-76.25
2519,-17.5,-76.0
2520,-17.5,-75.75
2521,-17.5,-75.5
2522,-17.5,-75.25
2523,-17.5,-75.0
2524,-17.5,-74.75
2525,-17.5,-74.5
2526,-17.5,-74.25
2527,-17.5,-74.0
2528,-17.5,-73.75
2529,-17.5,-73.5
2530,-17.5,-73.25
2531,-17.5,-73.0
2532,-17.5,-72.75
2533,-17.5,-72.5
2534,-17.5,-72.25
2535,-17.5,-72.0
2536,-17.5,-71.75
2537,-17.5,-71.5
2538,-17.25,-77.75
2539,-17.25,-77.5
2540,-17.25,-77.25
2541,-17.25,-77.0
2542,-17.25,-76.75
2543,-17.25,-76.5
2544,-17.25,-76.25
2545,-17.25,-76.0
2546,-17.25,-75.75
2547,-17.25,-75.5
2548,-17.25,-75.25
2549,-17.25,-75.0
2550,-17.25,-74.75
2551,-17.25,-74.5
2552,-17.25,-74.25
2553,-17.25,-74.0
2554,-17.25,-73.75
2555,-17.25,-73.5
2556,-17.25,-73.25
2557,-17.25,-73.0
2558,-17.25,-72.75
2559,-17.25,-72.5
2560,-17.25,-72.25
2561,-17.25,-72.0
2562,-17.25,-71.75
2563,-17.0,-78.0
2564,-17.0,-77.75
2565,-17.0,-77.5
2566,-17.0,-77.25
2567,-17.0,-77.0
2568,-17.0,-76.75
2569,-17.0,-76.5
2570,-17.0,-76.25
2571,-17.0,-76.0
2572,-17.0,-75.75
2573,-17.0,-75.5
2574,-17.0,-75.25
2575,-17.0,-75.0
2576,-17.0,-74.75
2577,-17.0,-74.5
2578,-17.0,-74.25
2579,-17.0,-74.0
2580,-17.0,-73.75
2581,-17.0,-73.5
2582,-17.0,-73.25
2583,-17.0,-73.0
2584,-17.0,-72.75
2585,-17.0,-72.5
2586,-17.0,-72.25
2587,-16.75,-78.25
2588,-16.75,-78.0
2589,-16.75,-77.75
2590,-16.75,-77.5
2591,-16.75,-77.25
2592,-16.75,-77.0
2593,-16.75,-76.75
2594,-16.75,-76.5
2595,-16.75,-76.25
2596,-16.75,-76.0
2597,-16.75,-75.75
2598,-16.75,-75.5
2599,-16.75,-75.25
2600,-16.75,-75.0
2601,-16.75,-74.75
2602,-16.75,-74.5
2603,-16.75,-74.25
2604,-16.75,-74.0
2605,-16.75,-73.75
2606,-16.75,-73.5
2607,-16.75,-73.25
2608,-16.75,-73.0
2609,-16.75,-72.75
2610,-16.75,-72.5
2611,-16.5,-78.5
2612,-16.5,-78.25
2613,-16.5,-78.0
2614,-16.5,-77.75
2615,-16.5,-77.5
2616,-16.5,-77.25
2617,-16.5,-77.0
2618,-16.5,-76.75
2619,-16.5,-76.5
2620,-16.5,-76.25
2621,-16.5,-76.0
2622,-16.5,-75.75
2623,-16.5,-75.5
2624,-16.5,-75.25
2625,-16.5,-75.0
2626,-16.5,-74.75
2627,-16.5,-74.5
2628,-16.5,-74.25
2629,-16.5,-74.0
2630,-16.5,-73.75
2631,-16.5,-73.5
2632,-16.5,-73.25
2633,-16.5,-73.0
2634,-16.25,-78.5
2635,-16.25,-78.25
2636,-16.25,-78.0
2637,-16.25,-77.75
2638,-16.25,-77.5
2639,-16.25,-77.25
2640,-16.25,-77.0
2641,-16.25,-76.75
2642,-16.25,-76.5
2643,-16.25,-76.25
2644,-16.25,-76.0
2645,-16.25,-75.75
2646,-16.25,-75.5
2647,-16.25,-75.25
2648,-16.25,-75.0
2649,-16.25,-74.75
2650,-16.25,-74.5
2651,-16.25,-74.25
2652,-16.25,-74.0
2653,-16.25,-73.75
2654,-16.25,-73.5
2655,-16.0,-78.75
2656,-16.0,-78.5
2657,-16.0,-78.25
2658,-16.0,-78.0
2659,-16.0,-77.75
2660,-16.0,-77.5
2661,-16.0,-77.25
2662,-16.0,-77.0
2663,-16.0,-76.75
2664,-16.0,-76.5
2665,-16.0,-76.25
2666,-16.0,-76.0
2667,-16.0,-75.75
2668,-16.0,-75.5
2669,-16.0,-75.25
2670,-16.0,-75.0
2671,-16.0,-74.75
2672,-16.0,-74.5
2673,-16.0,-74.25
2674,-16.0,-74.0
2675,-15.75,-79.0
2676,-15.75,-78.75
2677,-15.75,-78.5
2678,-15.75,-78.25
2679,-15.75,-78.0
2680,-15.75,-77.75
2681,-15.75,-77.5
2682,-15.75,-77.25
2683,-15.75,-77.0
2684,-15.75,-76.75
2685,-15.75,-76.5
2686,-15.75,-76.25
2687,-15.75,-76.0
2688,-15.75,-75.75
2689,-15.75,-75.5
2690,-15.75,-75.25
2691,-15.75,-75.0
2692,-15.75,-74.75
2693,-15.75,-74.5
2694,-15.5,-79.0
2695,-15.5,-78.75
2696,-15.5,-78.5
2697,-15.5,-78.25
2698,-15.5,-78.0
2699,-15.5,-77.75
2700,-15.5,-77.5
2701,-15.5,-77.25
2702,-15.5,-77.0
2703,-15.5,-76.75
2704,-15.5,-76.5
2705,-15.5,-76.25
2706,-15.5,-76.0
2707,-15.5,-75.75
2708,-15.5,-75.5
2709,-15.5,-75.25
2710,-15.5,-75.0
2711,-15.25,-79.25
2712,-15.25,-79.0
2713,-15.25,-78.75
2714,-15.25,-78.5
2715,-15.25,-78.25
2716,-15.25,-78.0
2717,-15.25,-77.75
2718,-15.25,-77.5
2719,-15.25,-77.25
2720,-15.25,-77.0
2721,-15.25,-76.75
2722,-15.25,-76.5
2723,-15.25,-76.25
2724,-15.25,-76.0
2725,-15.25,-75.75
2726,-15.25,-75.5
2727,-15.25,-75.25
2728,-15.0,-79.25
2729,-15.0,-79.0
2730,-15.0,-78.75
2731,-15.0,-78.5
2732,-15.0,-78.25
2733,-15.0,-78.0
2734,-15.0,-77.75
2735,-15.0,-77.5
2736,-15.0,-77.25
2737,-15.0,-77.0
2738,-15.0,-76.75
2739,-15.0,-76.5
2740,-15.0,-76.25
2741,-15.0,-76.0
2742,-15.0,-75.75
2743,-15.0,-75.5
2744,-14.75,-79.5
2745,-14.75,-79.25
2746,-14.75,-79.0
2747,-14.75,-78.75
2748,-14.75,-78.5
2749,-14.75,-78.25
2750,-14.75,-78.0
2751,-14.75,-77.75
2752,-14.75,-77.5
2753,-14.75,-77.25
2754,-14.75,-77.0
2755,-14.75,-76.75
2756,-14.75,-76.5
2757,-14.75,-76.25
2758,-14.75,-76.0
2759,-14.75,-75.75
2760,-14.5,-79.5
2761,-14.5,-79.25
2762,-14.5,-79.0
2763,-14.5,-78.75
2764,-14.5,-78.5
2765,-14.5,-78.25
2766,-14.5,-78.0
2767,-14.5,-77.75
2768,-14.5,-77.5
2769,-14.5,-77.25
2770,-14.5,-77.0
2771,-14.5,-76.75
2772,-14.5,-76.5
2773,-14.5,-76.25
2774,-14.5,-76.0
2775,-14.25,-79.5
2776,-14.25,-79.25
2777,-14.25,-79.0
2778,-14.25,-78.75
2779,-14.25,-78.5
2780,-14.25,-78.25
2781,-14.25,-78.0
2782,-14.25,-77.75
2783,-14.25,-77.5
2784,-14.25,-77.25
2785,-14.25,-77.0
2786,-14.25,-76.75
2787,-14.25,-76.5
2788,-14.25,-76.25
2789,-14.0,-79.5
2790,-14.0,-79.25
2791,-14.0,-79.0
2792,-14.0,-78.75
2793,-14.0,-78.5
2794,-14.0,-78.25
2795,-14.0,-78.0
2796,-14.0,-77.75
2797,-14.0,-77.5
2798,-14.0,-77.25
2799,-14.0,-77.0
2800,-14.0,-76.75
2801,-14.0,-76.5
2802,-13.75,-79.75
2803,-13.75,-79.5
2804,-13.75,-79.25
2805,-13.75,-79.0
2806,-13.75,-78.75
2807,-13.75,-78.5
2808,-13.75,-78.25
2809,-13.75,-78.0
2810,-13.75,-77.75
2811,-13.75,-77.5
2812,-13.75,-77.25
2813,-13.75,-77.0
2814,-13.75,-76.75
2815,-13.75,-76.5
2816,-13.5,-80.0
2817,-13.5,-79.75
2818,-13.5,-79.5
2819,-13.5,-79.25
2820,-13.5,-79.0
2821,-13.5,-78.75
2822,-13.5,-78.5
2823,-13.5,-78.25
2824,-13.5,-78.0
2825,-13.5,-77.75
2826,-13.5,-77.5
2827,-13.5,-77.25
2828,-13.5,-77.0
2829,-13.5,-76.75
2830,-13.5,-76.5
2831,-13.25,-80.0
2832,-13.25,-79.75
2833,-13.25,-79.5
2834,-13.25,-79.25
2835,-13.25,-79.0
2836,-13.25,-78.75
2837,-13.25,-78.5
2838,-13.25,-78.25
2839,-13.25,-78.0
2840,-13.25,-77.75
2841,-13.25,-77.5
2842,-13.25,-77.25
2843,-13.25,-77.0
2844,-13.25,-76.75
2845,-13.25,-76.5
2846,-13.0,-80.25
2847,-13.0,-80.0
2848,-13.0,-79.75
2849,-13.0,-79.5
2850,-13.0,-79.25
2851,-13.0,-79.0
2852,-13.0,-78.75
2853,-13.0,-78.5
2854,-13.0,-78.25
2855,-13.0,-78.0
2856,-13.0,-77.75
2857,-13.0,-77.5
2858,-13.0,-77.25
2859,-13.0,-77.0
2860,-13.0,-76.75
2861,-12.75,-80.5
2862,-12.75,-80.25
2863,-12.75,-80.0
2864,-12.75,-79.75
2865,-12.75,-79.5
2866,-12.75,-79.25
2867,-12.75,-79.0
2868,-12.75,-78.75
2869,-12.75,-78.5
2870,-12.75,-78.25
2871,-12.75,-78.0
2872,-12.75,-77.75
2873,-12.75,-77.5
2874,-12.75,-77.25
2875,-12.75,-77.0
2876,-12.75,-76.75
2877,-12.5,-80.5
2878,-12.5,-80.25
2879,-12.5,-80.0
2880,-12.5,-79.75
2881,-12.5,-79.5
2882,-12.5,-79.25
2883,-12.5,-79.0
2884,-12.5,-78.75
2885,-12.5,-78.5
2886,-12.5,-78.25
2887,-12.5,-78.0
2888,-12.5,-77.75
2889,-12.5,-77.5
2890,-12.5,-77.25
2891,-12.5,-77.0
2892,-12.25,-80.5
2893,-12.25,-80.25
2894,-12.25,-80.0
2895,-12.25,-79.75
2896,-12.25,-79.5
2897,-12.25,-79.25
2898,-12.25,-79.0
2899,-12.25,-78.75
2900,-12.25,-78.5
2901,-12.25,-78.25
2902,-12.25,-78.0
2903,-12.25,-77.75
2904,-12.25,-77.5
2905,-12.25,-77.25
2906,-12.25,-77.0
2907,-12.0,-80.75
2908,-12.0,-80.5
2909,-12.0,-80.25
2910,-12.0,-80.0
2911,-12.0,-79.75
2912,-12.0,-79.5
2913,-12.0,-79.25
2914,-12.0,-79.0
2915,-12.0,-78.75
2916,-12.0,-78.5
2917,-12.0,-78.25
2918,-12.0,-78.0
2919,-12.0,-77.75
2920,-12.0,-77.5
2921,-11.75,-80.75
2922,-11.75,-80.5
2923,-11.75,-80.25
2924,-11.75,-80.0
2925,-11.75,-79.75
2926,-11.75,-79.5
2927,-11.75,-79.25
2928,-11.75,-79.0
2929,-11.75,-78.75
2930,-11.75,-78.5
2931,-11.75,-78.25
2932,-11.75,-78.0
2933,-11.75,-77.75
2934,-11.75,-77.5
2935,-11.75,-77.25
2936,-11.5,-81.0
2937,-11.5,-80.75
2938,-11.5,-80.5
2939,-11.5,-80.25
2940,-11.5,-80.0
2941,-11.5,-79.75
2942,-11.5,-79.5
2943,-11.5,-79.25
2944,-11.5,-79.0
2945,-11.5,-78.75
2946,-11.5,-78.5
2947,-11.5,-78.25
2948,-11.5,-78.0
2949,-11.5,-77.75
2950,-11.5,-77.5
2951,-11.25,-81.0
2952,-11.25,-80.75
2953,-11.25,-80.5
2954,-11.25,-80.25
2955,-11.25,-80.0
2956,-11.25,-79.75
2957,-11.25,-79.5
2958,-11.25,-79.25
2959,-11.25,-79.0
2960,-11.25,-78.75
2961,-11.25,-78.5
2962,-11.25,-78.25
2963,-11.25,-78.0
2964,-11.25,-77.75
2965,-11.0,-81.25
2966,-11.0,-81.0
2967,-11.0,-80.75
2968,-11.0,-80.5
2969,-11.0,-80.25
2970,-11.0,-80.0
2971,-11.0,-79.75
2972,-11.0,-79.5
2973,-11.0,-79.25
2974,-11.0,-79.0
2975,-11.0,-78.75
2976,-11.0,-78.5
2977,-11.0,-78.25
2978,-11.0,-78.0
2979,-11.0,-77.75
2980,-10.75,-81.25
2981,-10.75,-81.0
2982,-10.75,-80.75
2983,-10.75,-80.5
2984,-10.75,-80.25
2985,-10.75,-80.0
2986,-10.75,-79.75
2987,-10.75,-79.5
2988,-10.75,-79.25
2989,-10.75,-79.0
2990,-10.75,-78.75
2991,-10.75,-78.5
2992,-10.75,-78.25
2993,-10.75,-78.0
2994,-10.5,-81.5
2995,-10.5,-81.25
2996,-10.5,-81.0
2997,-10.5,-80.75
2998,-10.5,-80.5
2999,-10.5,-80.25
3000,-10.5,-80.0
3001,-10.5,-79.75
3002,-10.5,-79.5
3003,-10.5,-79.25
3004,-10.5,-79.0
3005,-10.5,-78.75
3006,-10.5,-78.5
3007,-10.5,-78.25
3008,-10.5,-78.0
3009,-10.25,-81.5
3010,-10.25,-81.25
3011,-10.25,-81.0
3012,-10.25,-80.75
3013,-10.25,-80.5
3014,-10.25,-80.25
3015,-10.25,-80.0
3016,-10.25,-79.75
3017,-10.25,-79.5
3018,-10.25,-79.25
3019,-10.25,-79.0
3020,-10.25,-78.75
3021,-10.25,-78.5
3022,-10.25,-78.25
3023,-10.0,-81.75
3024,-10.0,-81.5
3025,-10.0,-81.25
3026,-10.0,-81.0
3027,-10.0,-80.75
3028,-10.0,-80.5
3029,-10.0,-80.25
3030,-10.0,-80.0
3031,-10.0,-79.75
3032,-10.0,-79.5
3033,-10.0,-79.25
3034,-10.0,-79.0
3035,-10.0,-78.75
3036,-10.0,-78.5
3037,-10.0,-78.25
3038,-9.75,-81.75
3039,-9.75,-81.5
3040,-9.75,-81.25
3041,-9.75,-81.0
3042,-9.75,-80.75
3043,-9.75,-80.5
3044,-9.75,-80.25
3045,-9.75,-80.0
3046,-9.75,-79.75
3047,-9.75,-79.5
3048,-9.75,-79.25
3049,-9.75,-79.0
3050,-9.75,-78.75
3051,-9.75,-78.5
3052,-9.75,-78.25
3053,-9.5,-82.0
3054,-9.5,-81.75
3055,-9.5,-81.5
3056,-9.5,-81.25
3057,-9.5,-81.0
3058,-9.5,-80.75
3059,-9.5,-80.5
3060,-9.5,-80.25
3061,-9.5,-80.0
3062,-9.5,-79.75
3063,-9.5,-79.5
3064,-9.5,-79.25
3065,-9.5,-79.0
3066,-9.5,-78.75
3067,-9.5,-78.5
3068,-9.25,-82.25
3069,-9.25,-82.0
3070,-9.25,-81.75
3071,-9.25,-81.5
3072,-9.25,-81.25
3073,-9.25,-81.0
3074,-9.25,-80.75
3075,-9.25,-80.5
3076,-9.25,-80.25
3077,-9.25,-80.0
3078,-9.25,-79.75
3079,-9.25,-79.5
3080,-9.25,-79.25
3081,-9.25,-79.0
3082,-9.25,-78.75
3083,-9.0,-82.5
3084,-9.0,-82.25
3085,-9.0,-82.0
3086,-9.0,-81.75
3087,-9.0,-81.5
3088,-9.0,-81.25
3089,-9.0,-81.0
3090,-9.0,-80.75
3091,-9.0,-80.5
3092,-9.0,-80.25
3093,-9.0,-80.0
3094,-9.0,-79.75
3095,-9.0,-79.5
3096,-9.0,-79.25
3097,-9.0,-79.0
3098,-8.75,-82.75
3099,-8.75,-82.5
3100,-8.75,-82.25
3101,-8.75,-82.0
3102,-8.75,-81.75
3103,-8.75,-81.5
3104,-8.75,-81.25
3105,-8.75,-81.0
3106,-8.75,-80.75
3107,-8.75,-80.5
3108,-8.75,-80.25
3109,-8.75,-80.0
3110,-8.75,-79.75
3111,-8.75,-79.5
3112,-8.75,-79.25
3113,-8.75,-79.0
3114,-8.5,-83.0
3115,-8.5,-82.75
3116,-8.5,-82.5
3117,-8.5,-82.25
3118,-8.5,-82.0
3119,-8.5,-81.75
3120,-8.5,-81.5
3121,-8.5,-81.25
3122,-8.5,-81.0
3123,-8.5,-80.75
3124,-8.5,-80.5
3125,-8.5,-80.25
3126,-8.5,-80.0
3127,-8.5,-79.75
3128,-8.5,-79.5
3129,-8.5,-79.25
3130,-8.25,-83.25
3131,-8.25,-83.0
3132,-8.25,-82.75
3133,-8.25,-82.5
3134,-8.25,-82.25
3135,-8.25,-82.0
3136,-8.25,-81.75
3137,-8.25,-81.5
3138,-8.25,-81.25
3139,-8.25,-81.0
3140,-8.25,-80.75
3141,-8.25,-80.5
3142,-8.25,-80.25
3143,-8.25,-80.0
3144,-8.25,-79.75
3145,-8.25,-79.5
3146,-8.25,-79.25
3147,-8.0,-83.5
3148,-8.0,-83.25
3149,-8.0,-83.0
3150,-8.0,-82.75
3151,-8.0,-82.5
3152,-8.0,-82.25
3153,-8.0,-82.0
3154,-8.0,-81.75
3155,-8.0,-81.5
3156,-8.0,-81.25
3157,-8.0,-81.0
3158,-8.0,-80.75
3159,-8.0,-80.5
3160,-8.0,-80.25
3161,-8.0,-80.0
3162,-8.0,-79.75
3163,-8.0,-79.5
3164,-7.75,-83.75
3165,-7.75,-83.5
3166,-7.75,-83.25
3167,-7.75,-83.0
3168,-7.75,-82.75
3169,-7.75,-82.5
3170,-7.75,-82.25
3171,-7.75,-82.0
3172,-7.75,-81.75
3173,-7.75,-81.5
3174,-7.75,-81.25
3175,-7.75,-81.0
3176,-7.75,-80.75
3177,-7.75,-80.5
3178,-7.75,-80.25
3179,-7.75,-80.0
3180,-7.75,-79.75
3181,-7.5,-83.75
3182,-7.5,-83.5
3183,-7.5,-83.25
3184,-7.5,-83.0
3185,-7.5,-82.75
3186,-7.5,-82.5
3187,-7.5,-82.25
3188,-7.5,-82.0
3189,-7.5,-81.75
3190,-7.5,-81.5
3191,-7.5,-81.25
3192,-7.5,-81.0
3193,-7.5,-80.75
3194,-7.5,-80.5
3195,-7.5,-80.25
3196,-7.5,-80.0
3197,-7.5,-79.75
3198,-7.25,-84.0
3199,-7.25,-83.75
3200,-7.25,-83.5
3201,-7.25,-83.25
3202,-7.25,-83.0
3203,-7.25,-82.75
3204,-7.25,-82.5
3205,-7.25,-82.25
3206,-7.25,-82.0
3207,-7.25,-81.75
3208,-7.25,-81.5
3209,-7.25,-81.25
3210,-7.25,-81.0
3211,-7.25,-80.75
3212,-7.25,-80.5
3213,-7.25,-80.25
3214,-7.25,-80.0
3215,-7.25,-79.75
3216,-7.0,-84.0
3217,-7.0,-83.75
3218,-7.0,-83.5
3219,-7.0,-83.25
3220,-7.0,-83.0
3221,-7.0,-82.75
3222,-7.0,-82.5
3223,-7.0,-82.25
3224,-7.0,-82.0
3225,-7.0,-81.75
3226,-7.0,-81.5
3227,-7.0,-81.25
3228,-7.0,-81.0
3229,-7.0,-80.75
3230,-7.0,-80.5
3231,-7.0,-80.25
3232,-7.0,-80.0
3233,-6.75,-84.25
3234,-6.75,-84.0
3235,-6.75,-83.75
3236,-6.75,-83.5
3237,-6.75,-83.25
3238,-6.75,-83.0
3239,-6.75,-82.75
3240,-6.75,-82.5
3241,-6.75,-82.25
3242,-6.75,-82.0
3243,-6.75,-81.75
3244,-6.75,-81.5
3245,-6.75,-81.25
3246,-6.75,-81.0
3247,-6.75,-80.75
3248,-6.75,-80.5
3249,-6.5,-84.25
3250,-6.5,-84.0
3251,-6.5,-83.75
3252,-6.5,-83.5
3253,-6.5,-83.25
3254,-6.5,-83.0
3255,-6.5,-82.75
3256,-6.5,-82.5
3257,-6.5,-82.25
3258,-6.5,-82.0
3259,-6.5,-81.75
3260,-6.5,-81.5
3261,-6.5,-81.25
3262,-6.5,-81.0
3263,-6.5,-80.75
3264,-6.25,-84.25
3265,-6.25,-84.0
3266,-6.25,-83.75
3267,-6.25,-83.5
3268,-6.25,-83.25
3269,-6.25,-83.0
3270,-6.25,-82.75
3271,-6.25,-82.5
3272,-6.25,-82.25
3273,-6.25,-82.0
3274,-6.25,-81.75
3275,-6.25,-81.5
3276,-6.25,-81.25
3277,-6.25,-81.0
3278,-6.0,-84.25
3279,-6.0,-84.0
3280,-6.0,-83.75
3281,-6.0,-83.5
3282,-6.0,-83.25
3283,-6.0,-83.0
3284,-6.0,-82.75
3285,-6.0,-82.5
3286,-6.0,-82.25
3287,-6.0,-82.0
3288,-6.0,-81.75
3289,-6.0,-81.5
3290,-6.0,-81.25
3291,-5.75,-84.25
3292,-5.75,-84.0
3293,-5.75,-83.75
3294,-5.75,-83.5
3295,-5.75,-83.25
3296,-5.75,-83.0
3297,-5.75,-82.75
3298,-5.75,-82.5
3299,-5.75,-82.25
3300,-5.75,-82.0
3301,-5.75,-81.75
